video_file,positive_audio_file,negative_audio_file,mood,positive_score,negative_score,negative_type
pexels_dataset_v2\epic\epic_33143041.mp4,jamendo_dataset_trimmed\epic\sigmamusicart-epic-cinematic-504006.wav,jamendo_dataset_trimmed\happy\happy_1129271.wav,epic,1.066851567931273,-0.150033428591765,easy
pexels_dataset_v2\epic\epic_33143041.mp4,jamendo_dataset_trimmed\epic\epic_1548657.wav,jamendo_dataset_trimmed\energetic\energetic_1504466.wav,epic,0.9154719828549348,0.373491393547182,hard
pexels_dataset_v2\epic\epic_33143041.mp4,jamendo_dataset_trimmed\epic\epic_1548657.wav,jamendo_dataset_trimmed\happy\happy_1544358.wav,epic,0.9154719828549348,-0.1624172830923403,easy
pexels_dataset_v2\epic\epic_28434343.mp4,jamendo_dataset_trimmed\epic\epic_1302486.wav,jamendo_dataset_trimmed\energetic\energetic_73159.wav,epic,1.1458326753876158,0.4810473576171867,hard
pexels_dataset_v2\epic\epic_28434343.mp4,jamendo_dataset_trimmed\epic\epic_1302486.wav,jamendo_dataset_trimmed\relaxing\relaxing_1656580.wav,epic,1.1458326753876158,-0.0913667865490861,easy
pexels_dataset_v2\epic\epic_28434343.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\energetic\energetic_1380165.wav,epic,1.11431457246705,0.5478757631896991,hard
pexels_dataset_v2\epic\epic_28434343.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\relaxing\atlasaudio-piano-relaxing-510242 (1).wav,epic,1.11431457246705,-0.1867387382647026,easy
pexels_dataset_v2\epic\epic_28838004.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\energetic\energetic_1496689.wav,epic,1.1769585964801097,0.5084840435914462,hard
pexels_dataset_v2\epic\epic_28838004.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\relaxing\relaxing_208939.wav,epic,1.1769585964801097,-0.0887535749458354,easy
pexels_dataset_v2\epic\epic_28838004.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\energetic\energetic_1119024.wav,epic,1.1738961226034517,0.4567444934540997,hard
pexels_dataset_v2\epic\epic_28838004.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\relaxing\relaxing_1393688.wav,epic,1.1738961226034517,-0.1327585375126345,easy
pexels_dataset_v2\epic\epic_30146916.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\energetic\energetic_1342712.wav,epic,1.071787807385442,0.5571602798965831,hard
pexels_dataset_v2\epic\epic_30146916.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\relaxing\relaxing_1531134.wav,epic,1.071787807385442,-0.1450668904943216,easy
pexels_dataset_v2\epic\epic_30146916.mp4,jamendo_dataset_trimmed\epic\epic_1525950.wav,jamendo_dataset_trimmed\energetic\energetic_1111548.wav,epic,1.01548779345704,0.5059664148329803,hard
pexels_dataset_v2\epic\epic_30146916.mp4,jamendo_dataset_trimmed\epic\epic_1525950.wav,jamendo_dataset_trimmed\relaxing\relaxing_1656580.wav,epic,1.01548779345704,-0.1535440959690478,easy
pexels_dataset_v2\epic\epic_30176759.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\energetic\energetic_1157362.wav,epic,1.1530248764331814,0.5209726785635116,hard
pexels_dataset_v2\epic\epic_30176759.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\relaxing\relaxing_1393688.wav,epic,1.1530248764331814,-0.135350591496577,easy
pexels_dataset_v2\epic\epic_30176759.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\energetic\energetic_1111548.wav,epic,1.0822499750728254,0.4894786717518363,hard
pexels_dataset_v2\epic\epic_30176759.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\relaxing\relaxing_1531137.wav,epic,1.0822499750728254,-0.0884460568463577,easy
pexels_dataset_v2\epic\epic_20770858.mp4,jamendo_dataset_trimmed\epic\epic_1684501.wav,jamendo_dataset_trimmed\energetic\energetic_1157358.wav,epic,1.2632772289202654,0.636697795109111,hard
pexels_dataset_v2\epic\epic_20770858.mp4,jamendo_dataset_trimmed\epic\epic_1684501.wav,jamendo_dataset_trimmed\relaxing\relaxing_26403.wav,epic,1.2632772289202654,-0.0395282149441704,easy
pexels_dataset_v2\epic\epic_20770858.mp4,jamendo_dataset_trimmed\epic\epic_1414432.wav,jamendo_dataset_trimmed\energetic\energetic_1378797.wav,epic,1.2490623253921724,0.5506563302223878,hard
pexels_dataset_v2\epic\epic_20770858.mp4,jamendo_dataset_trimmed\epic\epic_1414432.wav,jamendo_dataset_trimmed\relaxing\relaxing_1342720.wav,epic,1.2490623253921724,-0.0122197541494531,easy
pexels_dataset_v2\epic\epic_28870671.mp4,jamendo_dataset_trimmed\epic\epic_1302486.wav,jamendo_dataset_trimmed\energetic\energetic_1119024.wav,epic,1.2222691302355693,0.5782389344883909,hard
pexels_dataset_v2\epic\epic_28870671.mp4,jamendo_dataset_trimmed\epic\epic_1302486.wav,jamendo_dataset_trimmed\romantic\romantic_1850249.wav,epic,1.2222691302355693,-0.08007422180603,easy
pexels_dataset_v2\epic\epic_28870671.mp4,jamendo_dataset_trimmed\epic\epic_1525950.wav,jamendo_dataset_trimmed\energetic\energetic_1157362.wav,epic,1.1710680279323251,0.6064616761746368,hard
pexels_dataset_v2\epic\epic_28870671.mp4,jamendo_dataset_trimmed\epic\epic_1525950.wav,jamendo_dataset_trimmed\romantic\romantic_779224.wav,epic,1.1710680279323251,-0.0669127116096844,easy
pexels_dataset_v2\epic\epic_34885409.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\energetic\energetic_1378797.wav,epic,1.1222792474704664,0.4761762108816558,hard
pexels_dataset_v2\epic\epic_34885409.mp4,jamendo_dataset_trimmed\epic\paulyudin-epic-epic-music-508960.wav,jamendo_dataset_trimmed\relaxing\relaxing_1530545.wav,epic,1.1222792474704664,-0.0740316285660091,easy
pexels_dataset_v2\epic\epic_34885409.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\energetic\energetic_1496689.wav,epic,1.1131076984741444,0.4498316841749743,hard
pexels_dataset_v2\epic\epic_34885409.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\romantic\romantic_779224.wav,epic,1.1131076984741444,-0.0911795307079394,easy
pexels_dataset_v2\epic\epic_31784535.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\energetic\energetic_1342712.wav,epic,1.007047263073937,0.406434515776972,hard
pexels_dataset_v2\epic\epic_31784535.mp4,jamendo_dataset_trimmed\epic\epic_1414456.wav,jamendo_dataset_trimmed\relaxing\relaxing_1531137.wav,epic,1.007047263073937,-0.1497119432087173,easy
pexels_dataset_v2\epic\epic_31784535.mp4,jamendo_dataset_trimmed\epic\epic_1154518.wav,jamendo_dataset_trimmed\energetic\energetic_1879169.wav,epic,0.8960106074445378,0.4924941016225456,hard
pexels_dataset_v2\epic\epic_31784535.mp4,jamendo_dataset_trimmed\epic\epic_1154518.wav,jamendo_dataset_trimmed\relaxing\relaxing_1342720.wav,epic,0.8960106074445378,-0.1593742371468638,easy
pexels_dataset_v2\epic\epic_35284291.mp4,jamendo_dataset_trimmed\epic\epic_1525946.wav,jamendo_dataset_trimmed\energetic\energetic_6178.wav,epic,1.1903828186132692,0.4801127183511828,hard
pexels_dataset_v2\epic\epic_35284291.mp4,jamendo_dataset_trimmed\epic\epic_1525946.wav,jamendo_dataset_trimmed\relaxing\relaxing_1393688.wav,epic,1.1903828186132692,-0.1362045849109995,easy
pexels_dataset_v2\epic\epic_35284291.mp4,jamendo_dataset_trimmed\epic\epic_1160272.wav,jamendo_dataset_trimmed\energetic\energetic_73157.wav,epic,1.1568016185880616,0.4681749847244565,hard
pexels_dataset_v2\epic\epic_35284291.mp4,jamendo_dataset_trimmed\epic\epic_1160272.wav,jamendo_dataset_trimmed\relaxing\relaxing_26403.wav,epic,1.1568016185880616,-0.0413689144591174,easy
pexels_dataset_v2\epic\epic_36707652.mp4,jamendo_dataset_trimmed\epic\epic_1684501.wav,jamendo_dataset_trimmed\energetic\energetic_354778.wav,epic,1.216261714241771,0.452634131876242,hard
pexels_dataset_v2\epic\epic_36707652.mp4,jamendo_dataset_trimmed\epic\epic_1684501.wav,jamendo_dataset_trimmed\relaxing\relaxing_1393688.wav,epic,1.216261714241771,-0.1125145648705173,easy
pexels_dataset_v2\epic\epic_36707652.mp4,jamendo_dataset_trimmed\epic\epic_1414432.wav,jamendo_dataset_trimmed\energetic\energetic_73158.wav,epic,1.2160257534841945,0.5532503576517889,hard
pexels_dataset_v2\epic\epic_36707652.mp4,jamendo_dataset_trimmed\epic\epic_1414432.wav,jamendo_dataset_trimmed\relaxing\relaxing_1656580.wav,epic,1.2160257534841945,-0.0243131146276035,easy
pexels_dataset_v2\epic\epic_4763828.mp4,jamendo_dataset_trimmed\epic\audioknap-grand-heroic-epic-cinematic-414093.wav,jamendo_dataset_trimmed\energetic\energetic_43884.wav,epic,0.8116288040869899,0.4150694176014351,hard
pexels_dataset_v2\epic\epic_4763828.mp4,jamendo_dataset_trimmed\epic\audioknap-grand-heroic-epic-cinematic-414093.wav,jamendo_dataset_trimmed\relaxing\relaxing_1342720.wav,epic,0.8116288040869899,-0.1598733807455791,easy
pexels_dataset_v2\epic\epic_36008109.mp4,jamendo_dataset_trimmed\epic\sigmamusicart-epic-cinematic-504006.wav,jamendo_dataset_trimmed\energetic\energetic_6178.wav,epic,1.1658704121522925,0.3886617318875046,hard
pexels_dataset_v2\epic\epic_36008109.mp4,jamendo_dataset_trimmed\epic\sigmamusicart-epic-cinematic-504006.wav,jamendo_dataset_trimmed\happy\happy_1544358.wav,epic,1.1658704121522925,-0.117276757018485,easy
pexels_dataset_v2\epic\epic_36008109.mp4,jamendo_dataset_trimmed\epic\epic_1548657.wav,jamendo_dataset_trimmed\energetic\energetic_1504466.wav,epic,1.1171723636055906,0.3850344443230407,hard
pexels_dataset_v2\epic\epic_36008109.mp4,jamendo_dataset_trimmed\epic\epic_1548657.wav,jamendo_dataset_trimmed\happy\happy_1314412.wav,epic,1.1171723636055906,-0.1531567989690516,easy
pexels_dataset_v2\epic\epic_5992599.mp4,jamendo_dataset_trimmed\epic\epic_1436531.wav,jamendo_dataset_trimmed\energetic\energetic_6179.wav,epic,1.2676007257555426,0.5711370654238083,hard
pexels_dataset_v2\epic\epic_5992599.mp4,jamendo_dataset_trimmed\epic\epic_1436531.wav,jamendo_dataset_trimmed\relaxing\relaxing_1393688.wav,epic,1.2676007257555426,-0.1360655943269292,easy
pexels_dataset_v2\epic\epic_5992599.mp4,jamendo_dataset_trimmed\epic\epic_1522456.wav,jamendo_dataset_trimmed\energetic\energetic_1241876.wav,epic,1.258576632121718,0.6410405937219764,hard
pexels_dataset_v2\epic\epic_5992599.mp4,jamendo_dataset_trimmed\epic\epic_1522456.wav,jamendo_dataset_trimmed\happy\happy_1522803.wav,epic,1.258576632121718,-0.0887269623671143,easy
pexels_dataset_v2\epic\epic_35702897.mp4,jamendo_dataset_trimmed\epic\sigmamusicart-epic-cinematic-504006.wav,jamendo_dataset_trimmed\energetic\energetic_1504226.wav,epic,0.9328746161924928,0.2416982637923013,hard
pexels_dataset_v2\epic\epic_35702897.mp4,jamendo_dataset_trimmed\epic\sigmamusicart-epic-cinematic-504006.wav,jamendo_dataset_trimmed\happy\happy_1129271.wav,epic,0.9328746161924928,-0.1285792442774244,easy
pexels_dataset_v2\epic\epic_35702897.mp4,jamendo_dataset_trimmed\epic\epic_1886830.wav,jamendo_dataset_trimmed\energetic\energetic_1529277.wav,epic,0.7626448494097465,0.2236342511384333,hard
pexels_dataset_v2\epic\epic_35702897.mp4,jamendo_dataset_trimmed\epic\epic_1886830.wav,jamendo_dataset_trimmed\relaxing\relaxing_1568720.wav,epic,0.7626448494097465,-0.1508390747926302,easy
pexels_dataset_v2\happy\happy_25534039.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\romantic\romantic_484335.wav,happy,1.2863084136276508,0.5217056077191543,hard
pexels_dataset_v2\happy\happy_25534039.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\melancholic\numbthefeelings-ambient-soft-music-445752.wav,happy,1.2863084136276508,0.1238324777536828,easy
pexels_dataset_v2\happy\happy_25534039.mp4,jamendo_dataset_trimmed\happy\happy_1436621.wav,jamendo_dataset_trimmed\romantic\romantic_1917013.wav,happy,1.2121317308981965,0.5765950366338248,hard
pexels_dataset_v2\happy\happy_25534039.mp4,jamendo_dataset_trimmed\happy\happy_1436621.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-piano-ambient-background-music-last-letter-from-you-281875.wav,happy,1.2121317308981965,-0.0389742163718064,easy
pexels_dataset_v2\happy\happy_9187875.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\romantic\romantic_260842.wav,happy,1.2327082720418128,0.5377393465238811,hard
pexels_dataset_v2\happy\happy_9187875.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\melancholic\freemusicforvideo-dark-ambient-soundscape-dreamscape-462864.wav,happy,1.2327082720418128,0.0590887473473034,easy
pexels_dataset_v2\happy\happy_9187875.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\energetic\energetic_1157362.wav,happy,1.209457060345968,0.609457060345968,hard
pexels_dataset_v2\happy\happy_9187875.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\melancholic\tunetank-cinematic-ambient-349101.wav,happy,1.209457060345968,0.0397471720579475,easy
pexels_dataset_v2\happy\happy_8456361.mp4,jamendo_dataset_trimmed\happy\solarflex-happy-happy-music-509920.wav,jamendo_dataset_trimmed\romantic\romantic_1083663.wav,happy,1.1475051259533966,0.5163309946765985,hard
pexels_dataset_v2\happy\happy_8456361.mp4,jamendo_dataset_trimmed\happy\solarflex-happy-happy-music-509920.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-smoking-alone-328352.wav,happy,1.1475051259533966,0.0958807047710672,easy
pexels_dataset_v2\happy\happy_8456361.mp4,jamendo_dataset_trimmed\happy\happy_1407840.wav,jamendo_dataset_trimmed\romantic\romantic_242384.wav,happy,1.127493002201518,0.5927590527715297,hard
pexels_dataset_v2\happy\happy_8456361.mp4,jamendo_dataset_trimmed\happy\happy_1407840.wav,jamendo_dataset_trimmed\melancholic\ambientaudiovision-pyramid-dark-ambient-197130.wav,happy,1.127493002201518,0.0623467856050794,easy
pexels_dataset_v2\happy\happy_7988338.mp4,jamendo_dataset_trimmed\happy\paulyudin-happy-happy-music-477929.wav,jamendo_dataset_trimmed\energetic\energetic_1241876.wav,happy,1.1975785987103609,0.6010577382406128,hard
pexels_dataset_v2\happy\happy_7988338.mp4,jamendo_dataset_trimmed\happy\paulyudin-happy-happy-music-477929.wav,jamendo_dataset_trimmed\melancholic\tunetank-dark-space-ambient-348870.wav,happy,1.1975785987103609,0.1031280660216961,easy
pexels_dataset_v2\happy\happy_7988338.mp4,jamendo_dataset_trimmed\happy\solarflex-happy-happy-music-509920.wav,jamendo_dataset_trimmed\romantic\romantic_725574.wav,happy,1.1735368874758354,0.5591815476752557,hard
pexels_dataset_v2\happy\happy_7988338.mp4,jamendo_dataset_trimmed\happy\solarflex-happy-happy-music-509920.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,1.1735368874758354,-0.0757797720479469,easy
pexels_dataset_v2\happy\happy_9187880.mp4,jamendo_dataset_trimmed\happy\happy_1331970.wav,jamendo_dataset_trimmed\energetic\energetic_73158.wav,happy,1.329513306347914,0.6784687741700911,hard
pexels_dataset_v2\happy\happy_9187880.mp4,jamendo_dataset_trimmed\happy\happy_1331970.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,1.329513306347914,-0.1180135625163111,easy
pexels_dataset_v2\happy\happy_9187880.mp4,jamendo_dataset_trimmed\happy\the_mountain-happy-485567.wav,jamendo_dataset_trimmed\romantic\romantic_843026.wav,happy,1.1819538951220177,0.7201940553557684,hard
pexels_dataset_v2\happy\happy_9187880.mp4,jamendo_dataset_trimmed\happy\the_mountain-happy-485567.wav,jamendo_dataset_trimmed\melancholic\oraeth-unknown-moments-dark-ambient-297679.wav,happy,1.1819538951220177,0.1601126404818003,easy
pexels_dataset_v2\happy\happy_8854001.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\romantic\romantic_1917013.wav,happy,1.0599628833538688,0.4829961876989349,hard
pexels_dataset_v2\happy\happy_8854001.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,1.0599628833538688,0.0710557402822974,easy
pexels_dataset_v2\happy\happy_8854001.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\romantic\romantic_744927.wav,happy,1.0034659582094565,0.4099137326962557,hard
pexels_dataset_v2\happy\happy_8854001.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-polluted-horizons-244007.wav,happy,1.0034659582094565,0.1095589273608491,easy
pexels_dataset_v2\happy\happy_8070753.mp4,jamendo_dataset_trimmed\happy\happy_1331970.wav,jamendo_dataset_trimmed\energetic\energetic_1157358.wav,happy,1.1890767382134897,0.575691222822157,hard
pexels_dataset_v2\happy\happy_8070753.mp4,jamendo_dataset_trimmed\happy\happy_1331970.wav,jamendo_dataset_trimmed\melancholic\numbthefeelings-dark-ambient-sad-background-445781.wav,happy,1.1890767382134897,0.1051624827454572,easy
pexels_dataset_v2\happy\happy_8070753.mp4,jamendo_dataset_trimmed\happy\the_mountain-happy-485567.wav,jamendo_dataset_trimmed\romantic\romantic_843026.wav,happy,1.159898466893084,0.5789462756233498,hard
pexels_dataset_v2\happy\happy_8070753.mp4,jamendo_dataset_trimmed\happy\the_mountain-happy-485567.wav,jamendo_dataset_trimmed\melancholic\oraeth-unknown-moments-dark-ambient-297679.wav,happy,1.159898466893084,0.1123694722940112,easy
pexels_dataset_v2\happy\happy_8456350.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\romantic\romantic_484328.wav,happy,1.0699302773763897,0.4654720960808343,hard
pexels_dataset_v2\happy\happy_8456350.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\melancholic\numbthefeelings-ambient-soft-music-445752.wav,happy,1.0699302773763897,0.0235379658489693,easy
pexels_dataset_v2\happy\happy_8456350.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\romantic\romantic_484327.wav,happy,1.0314701255053509,0.4295660879103438,hard
pexels_dataset_v2\happy\happy_8456350.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\melancholic\everything_is_dead-dark-ambient-493699.wav,happy,1.0314701255053509,0.0079913795530839,easy
pexels_dataset_v2\happy\happy_7849918.mp4,jamendo_dataset_trimmed\happy\happy_1544358.wav,jamendo_dataset_trimmed\romantic\romantic_43882.wav,happy,1.1767045425012217,0.5706442470423847,hard
pexels_dataset_v2\happy\happy_7849918.mp4,jamendo_dataset_trimmed\happy\happy_1544358.wav,jamendo_dataset_trimmed\melancholic\tunetank-cinematic-ambient-349101.wav,happy,1.1767045425012217,-0.1074290094389444,easy
pexels_dataset_v2\happy\happy_7849918.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\romantic\romantic_1353511.wav,happy,1.0822309985051983,0.52742402521983,hard
pexels_dataset_v2\happy\happy_7849918.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-highway-251310.wav,happy,1.0822309985051983,-0.1716217773846595,easy
pexels_dataset_v2\happy\happy_6800633.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\energetic\energetic_1522259.wav,happy,1.0187990625442105,0.3926448748606836,hard
pexels_dataset_v2\happy\happy_6800633.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\melancholic\freemusicforvideo-dark-ambient-soundscape-dreamscape-462864.wav,happy,1.0187990625442105,-0.040938463882255,easy
pexels_dataset_v2\happy\happy_6800633.mp4,jamendo_dataset_trimmed\happy\happy_1576712.wav,jamendo_dataset_trimmed\romantic\romantic_1696907.wav,happy,0.9870168179220392,0.3859129043928973,hard
pexels_dataset_v2\happy\happy_6800633.mp4,jamendo_dataset_trimmed\happy\happy_1576712.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,0.9870168179220392,-0.1226463089615391,easy
pexels_dataset_v2\happy\happy_8929228.mp4,jamendo_dataset_trimmed\happy\happy_1544358.wav,jamendo_dataset_trimmed\energetic\energetic_1289523.wav,happy,1.1082689685112452,0.4303309028659991,hard
pexels_dataset_v2\happy\happy_8929228.mp4,jamendo_dataset_trimmed\happy\happy_1544358.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,1.1082689685112452,-0.1313645375191928,easy
pexels_dataset_v2\happy\happy_8929228.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\energetic\energetic_1522259.wav,happy,1.0374341282487132,0.4172988791285171,hard
pexels_dataset_v2\happy\happy_8929228.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\melancholic\den_elbriggs__eddie_lung-dark-hybrid-glitch-ambient-260731.wav,happy,1.0374341282487132,-0.0621189975897542,easy
pexels_dataset_v2\happy\happy_32501038.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\energetic\energetic_1111548.wav,happy,1.245679964754817,0.5675976207890393,hard
pexels_dataset_v2\happy\happy_32501038.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\melancholic\freemusicforvideo-dark-ambient-soundscape-dreamscape-462864.wav,happy,1.245679964754817,0.0561987410929756,easy
pexels_dataset_v2\happy\happy_32501038.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\energetic\energetic_1157362.wav,happy,1.2054350828576226,0.6054350828576226,hard
pexels_dataset_v2\happy\happy_32501038.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-highway-251310.wav,happy,1.2054350828576226,-0.122383359765589,easy
pexels_dataset_v2\happy\happy_6319579.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\romantic\romantic_484327.wav,happy,1.1544380885324317,0.5498547406963733,hard
pexels_dataset_v2\happy\happy_6319579.mp4,jamendo_dataset_trimmed\happy\happy_14013.wav,jamendo_dataset_trimmed\melancholic\everything_is_dead-ambient-ambient-music-511240.wav,happy,1.1544380885324317,-0.0242643879977518,easy
pexels_dataset_v2\happy\happy_6319579.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\romantic\romantic_1917013.wav,happy,1.0553071991667662,0.5120835816802816,hard
pexels_dataset_v2\happy\happy_6319579.mp4,jamendo_dataset_trimmed\happy\happy_1132203.wav,jamendo_dataset_trimmed\melancholic\shadowsandechoes-amnesia-dark-ambient-horror-240586.wav,happy,1.0553071991667662,0.1871482692311418,easy
pexels_dataset_v2\happy\happy_7988341.mp4,jamendo_dataset_trimmed\happy\happy_1507068.wav,jamendo_dataset_trimmed\romantic\romantic_725574.wav,happy,1.1731323480527074,0.529782259709591,hard
pexels_dataset_v2\happy\happy_7988341.mp4,jamendo_dataset_trimmed\happy\happy_1507068.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-smoking-alone-328352.wav,happy,1.1731323480527074,0.0647592357929447,easy
pexels_dataset_v2\happy\happy_7988341.mp4,jamendo_dataset_trimmed\happy\happy_1299248.wav,jamendo_dataset_trimmed\romantic\romantic_938331.wav,happy,1.1232572093039577,0.5731002679837418,hard
pexels_dataset_v2\happy\happy_7988341.mp4,jamendo_dataset_trimmed\happy\happy_1299248.wav,jamendo_dataset_trimmed\melancholic\ambientaudiovision-pyramid-dark-ambient-197130.wav,happy,1.1232572093039577,0.0763500309886134,easy
pexels_dataset_v2\happy\happy_28321619.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\romantic\romantic_1098831.wav,happy,1.139723762945391,0.5088640537397328,hard
pexels_dataset_v2\happy\happy_28321619.mp4,jamendo_dataset_trimmed\happy\happy_1157361.wav,jamendo_dataset_trimmed\melancholic\freemusicforvideo-dark-ambient-soundscape-dreamscape-462864.wav,happy,1.139723762945391,0.1090311099859047,easy
pexels_dataset_v2\happy\happy_28321619.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\romantic\romantic_1925220.wav,happy,1.1119622813280796,0.4698153876744491,hard
pexels_dataset_v2\happy\happy_28321619.mp4,jamendo_dataset_trimmed\happy\happy_1157362.wav,jamendo_dataset_trimmed\melancholic\megalix-eerie-criminal-atmosphere-dark-ambient-soundscape-360779.wav,happy,1.1119622813280796,-0.1258322808619452,easy
pexels_dataset_v2\happy\happy_5530014.mp4,jamendo_dataset_trimmed\happy\happy_1507068.wav,jamendo_dataset_trimmed\romantic\romantic_1119660.wav,happy,1.229526974754655,0.5997719655196873,hard
pexels_dataset_v2\happy\happy_5530014.mp4,jamendo_dataset_trimmed\happy\happy_1507068.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-highway-251310.wav,happy,1.229526974754655,0.008954801142494,easy
pexels_dataset_v2\happy\happy_5530014.mp4,jamendo_dataset_trimmed\happy\happy_1299248.wav,jamendo_dataset_trimmed\romantic\romantic_172031.wav,happy,1.2014503607914506,0.6293024810092982,hard
pexels_dataset_v2\happy\happy_5530014.mp4,jamendo_dataset_trimmed\happy\happy_1299248.wav,jamendo_dataset_trimmed\melancholic\back_drop-dark-ambient-background-music-smoking-alone-328352.wav,happy,1.2014503607914506,0.0897121981142361,easy
pexels_dataset_v2\happy\happy_8929507.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\romantic\romantic_1891977.wav,happy,1.025350826321829,0.3254945901157178,hard
pexels_dataset_v2\happy\happy_8929507.mp4,jamendo_dataset_trimmed\happy\happy_1522803.wav,jamendo_dataset_trimmed\melancholic\tunetank-cinematic-ambient-349101.wav,happy,1.025350826321829,-0.1180562421591639,easy
pexels_dataset_v2\happy\happy_8929507.mp4,jamendo_dataset_trimmed\happy\happy_1544358.wav,jamendo_dataset_trimmed\energetic\energetic_1522259.wav,happy,0.9555277845325348,0.3222075059182344,hard
